name,success,Constant(suiteName),CountUserInteractions(examples),SumMilliseconds(learningTime),First(timestamp),VersionSpaceVolume(learnedProgramSet),VersionSpaceSize(learnedProgramSet)
mvp-hydrogens.allproperties.Formula<-ResidueNumber,PASS,EText,1,937.203,6/9/2017 8:44,707,12326160
mvp-hydrogens.allproperties.Formula<-ChainId,PASS,EText,1,724.9983,6/9/2017 8:44,707,12326160
mvp-hydrogens.allproperties.Formula<-PdbId,PASS,EText,1,780.7529,6/9/2017 8:44,707,12326160
mvp-hydrogens.allproperties.Formula<-ChemCompId,PASS,EText,1,752.4306,6/9/2017 8:44,707,12326160
mvp-hydrogens.allproperties.Formula<-Instance,PASS,EText,1,729.34,6/9/2017 8:44,707,12326160
mvp-hydrogens.allproperties.Formula<-Property5,PASS,EText,1,1367.7643,6/9/2017 8:44,705,12326160
mvp-hydrogens.allproperties.Formula<-Property4,PASS,EText,1,1104.56,6/9/2017 8:44,705,12326160
mvp-hydrogens.allproperties.Formula<-Property3,PASS,EText,1,1277.7698,6/9/2017 8:44,707,12326160
mvp-hydrogens.allproperties.Formula<-Property2,PASS,EText,1,1417.9031,6/9/2017 8:44,705,12326160
mvp-hydrogens.allproperties.Formula<-Property1,PASS,EText,1,1443.8231,6/9/2017 8:45,711,12326160
mvp-hydrogens.allproperties.Formula<-Record,PASS,EText,1,1447.4193,6/9/2017 8:45,711,12326160
mvp-hydrogens.allproperties.Formula<-RecordStruct,PASS,EText,1,1516.3658,6/9/2017 8:45,711,12326160
mvp-hydrogens.synonyms.Formula<-Smiles,PASS,EText,1,1133.5421,6/9/2017 9:37,711,12326160
mvp-hydrogens.synonyms.Formula<-inChiKey,PASS,EText,1,1153.1636,6/9/2017 9:37,781,12326160
mvp-hydrogens.synonyms.Formula<-inChi,PASS,EText,1,1205.4179,6/9/2017 9:37,781,12326160
mvp-hydrogens.synonyms.Formula<-AmbiguousFlag,PASS,EText,1,1132.8428,6/9/2017 9:37,789,12326160
mvp-hydrogens.synonyms.Formula<-ModifiedDate,PASS,EText,1,1036.3428,6/9/2017 9:37,787,12326160
mvp-hydrogens.synonyms.Formula<-MolecularWeight,PASS,EText,1,1292.9634,6/9/2017 9:37,787,12326160
mvp-hydrogens.synonyms.Formula<-Type,PASS,EText,1,665.3156,6/9/2017 9:37,707,12326160
mvp-hydrogens.synonyms.Formula<-SystematicName,PASS,EText,2,1865.8956,6/9/2017 9:37,713,12326160
mvp-hydrogens.synonyms.Formula<-Name,PASS,EText,2,1868.0649,6/9/2017 9:37,715,12326160
mvp-hydrogens.synonyms.Formula<-ObservedFormula,PASS,EText,1,917.0782,6/9/2017 9:37,711,12326160
mvp-hydrogens.synonyms.Formula<-MissingHeavyAtoms,PASS,EText,1,662.389,6/9/2017 9:37,711,12326160
mvp-hydrogens.synonyms.Formula<-Model,PASS,EText,1,698.2321,6/9/2017 9:37,711,12326160
mvp-hydrogens.synonyms.Formula<-ResidueNumber,PASS,EText,1,685.8363,6/9/2017 9:37,707,12326160
mvp-hydrogens.synonyms.Formula<-ChainId,PASS,EText,1,638.8331,6/9/2017 9:37,707,12326160
mvp-hydrogens.synonyms.Formula<-PdbId,PASS,EText,1,697.3575,6/9/2017 9:37,707,12326160
mvp-hydrogens.synonyms.Formula<-ChemCompId,PASS,EText,1,656.8116,6/9/2017 9:37,707,12326160
mvp-hydrogens.synonyms.Formula<-Instance,PASS,EText,1,900.5188,6/9/2017 9:37,707,12326160
mvp-hydrogens.synonyms.Formula<-Property5,PASS,EText,1,821.8803,6/9/2017 9:37,705,12326160
mvp-hydrogens.synonyms.Formula<-Property4,PASS,EText,1,965.4894,6/9/2017 9:37,705,12326160
mvp-hydrogens.synonyms.Formula<-Property3,PASS,EText,1,1370.1619,6/9/2017 9:37,707,12326160
mvp-hydrogens.synonyms.Formula<-Property2,PASS,EText,1,1309.0602,6/9/2017 9:37,705,12326160
mvp-hydrogens.synonyms.Formula<-Property1,PASS,EText,1,1262.9803,6/9/2017 9:37,711,12326160
mvp-hydrogens.synonyms.Formula<-Record,PASS,EText,1,1279.2603,6/9/2017 9:37,711,12326160
mvp-hydrogens.synonyms.Formula<-RecordStruct,PASS,EText,1,1200.256,6/9/2017 9:37,711,12326160
date-yyyymmdd.date.AsValue<-AsTextStruct,PASS,EText,1,118.1434,6/9/2017 10:09,645,12304224
0000000452.info.Code<-Departing,PASS,EText,2,425.391,6/9/2017 10:47,754,12239080
ls-l.field1<-field2,PASS,EText,1,117.1976,6/9/2017 10:03,487,12128304
authors.name_addressStruct_phone.Phone<-Address,PASS,EText,1,182.1073,6/9/2017 10:12,936,12051612
authors.personInfo.Phone<-Address,PASS,EText,1,830.7423,6/9/2017 10:13,976,12051612
authors.personInfo.Phone<-Name,PASS,EText,1,855.374,6/9/2017 10:13,858,12051612
authors.personinfo_sequence.Phone<-Address,PASS,EText,1,159.3115,6/9/2017 10:13,936,12051612
ls-l.field5<-root,PASS,EText,3,860.4816,6/9/2017 10:03,751,12051592
0000990841.info.To<-root,PASS,EText,1,1881.4267,6/9/2017 10:17,1511,12018780
authors.name_addressStruct_phone.Phone<-NameStruct,PASS,EText,1,126.8398,6/9/2017 10:12,674,11959056
awk.No1<-root,PASS,EText,1,143.5494,6/9/2017 10:12,596,11955762
awk.test.No1<-root,PASS,EText,1,177.1924,6/9/2017 10:12,596,11955762
date-yyyymmdd.date.AsValue<-AsText,PASS,EText,1,113.3193,6/9/2017 10:09,645,11920608
0000000452.info.Code<-Number,PASS,EText,2,405.2196,6/9/2017 10:47,751,11709880
authors.name_addressStruct_phone.Phone<-Name,PASS,EText,1,139.8014,6/9/2017 10:12,674,11660220
authors.personinfo_sequence.Phone<-Name,PASS,EText,1,148.8752,6/9/2017 10:13,674,11660220
addresses.FullAddress<-root,PASS,EText,1,755.2786,6/9/2017 10:15,1030,11536825
address.personinfo_sequence.PersonInfo<-root,PASS,EText,1,677.7296,6/9/2017 10:16,1030,11536825
mvp-hydrogens.allproperties.Property4c<-root,PASS,EText,3,12224.3649,6/9/2017 9:01,512,11528340
darren.int_float_string_date_time_byte.Float<-Int,PASS,EText,2,402.8856,6/9/2017 10:10,688,11476632
mvp-hydrogens.allproperties.Property4<-root,PASS,EText,2,8632.6674,6/9/2017 9:01,803,11398480
mvp-hydrogens.synonyms.Property4<-root,PASS,EText,2,7091.8706,6/9/2017 9:50,803,11398480
psforum_scenario2.firstline_allwords.P6<-P5,PASS,EText,1,141.0893,6/9/2017 8:18,673,11369850
mvp-hydrogens.allproperties.Property3<-root,PASS,EText,1,4841.3462,6/9/2017 9:06,533,11180048
mvp-hydrogens.synonyms.Property3<-root,PASS,EText,1,4263.7009,6/9/2017 9:53,533,11180048
headerComplete.header_sub_subsub.SubSubHeader<-SubHeaderStruct,PASS,EText,1,133.1589,6/9/2017 10:05,699,11025068
0000000053.info.Departing<-root,PASS,EText,1,845.4003,6/9/2017 10:57,752,11001662
mvp-hydrogens.allproperties.Property4b<-RecordStruct,PASS,EText,2,2430.805,6/9/2017 9:01,503,11000684
mvp-hydrogens.allproperties.Property4c<-Property4b,PASS,EText,1,259.7451,6/9/2017 9:01,466,10993368
mvp-hydrogens.allproperties.Property4b<-Property4a,PASS,EText,1,233.1251,6/9/2017 9:01,466,10993368
mvp-hydrogens.allproperties.Property4b<-Property4aStruct,PASS,EText,1,181.4491,6/9/2017 9:01,466,10993368
0000273930.info.Seats<-Class,PASS,EText,1,407.0136,6/9/2017 10:24,711,10992128
0000007214.info.FlightStruct<-root,PASS,EText,2,2471.4659,6/9/2017 10:45,854,10941877
ls-l.field5<-field3,PASS,EText,3,476.3103,6/9/2017 10:03,651,10908144
dir-firefox.dirstruct_filestruct.File<-FileStruct,PASS,EText,1,93.5212,6/9/2017 10:09,373,10692896
companies.field9<-root,PASS,EText,3,8806.0047,6/9/2017 10:10,411,10613111
mvp-hydrogens.allproperties.Property4b<-root,PASS,EText,4,25243.4001,6/9/2017 9:01,513,10567156
awk.Continent<-No1,PASS,EText,1,125.6424,6/9/2017 10:12,727,10549476
awk.test.Continent<-No1,PASS,EText,1,133.8305,6/9/2017 10:12,727,10549476
0000000053.info.Seats<-Flight,PASS,EText,1,89.0175,6/9/2017 10:57,224,10253328
mvp-hydrogens.allproperties.Property3a<-root,PASS,EText,5,29826.3704,6/9/2017 9:12,434,10209936
0000000452.info.Code<-Flight,PASS,EText,3,454.7661,6/9/2017 10:47,766,9937620
mvp-doug2.scales.TStruct<-root,PASS,EText,1,151.5624,6/9/2017 10:01,1026,9910260
address-reversed.name_addressStruct_phone.Name<-root,PASS,EText,1,429.6605,6/9/2017 10:17,654,9847812
address-reversed.name_city_state.Name<-root,PASS,EText,1,433.4788,6/9/2017 10:17,654,9847812
address-reversed.personinfo_sequence.Name<-root,PASS,EText,1,439.3,6/9/2017 10:17,654,9847812
0000648743.info.From<-root,PASS,EText,1,1447.5027,6/9/2017 10:20,1388,9519990
authors.personinfo_sequence.Address<-root,PASS,EText,3,2600.6753,6/9/2017 10:13,978,9190575
0000648743.info.To<-root,PASS,EText,1,1460.42,6/9/2017 10:20,1237,9109950
ls-l.field5<-field4,PASS,EText,3,453.1412,6/9/2017 10:03,654,8990064
mvp-doug2.origx.Origx<-OrigxStruct,PASS,EText,1,97.5955,6/9/2017 10:00,289,8814348
net-localgroup-administrators.domain_user.Domain<-User,PASS,EText,2,420.6368,6/9/2017 8:23,665,8804910
mvp-hydrogens.allproperties.Property5a<-Property5c,PASS,EText,1,909.1813,6/9/2017 8:58,570,8478768
netstat-naob.allcolumns.PID<-root,PASS,EText,3,3812.4039,6/9/2017 8:21,531,8438924
netstat-naob.pid.Pid<-root,PASS,EText,3,3564.4592,6/9/2017 8:22,531,8438924
mvp-hydrogens.allproperties.Property5a<-RecordStruct,PASS,EText,3,11753.1768,6/9/2017 8:58,780,8217918
mvp-hydrogens.allproperties.Property5a<-root,PASS,EText,3,10907.2506,6/9/2017 8:58,749,8217918
bankinfo_short.state_branch_addressStruct_amount.Address<-StateStruct,PASS,EText,2,1109.06,6/9/2017 10:11,999,8125834
bankinfo_short.state_branch_addressStruct_amount.Address<-root,PASS,EText,3,5096.6708,6/9/2017 10:11,939,8125834
authors.personinfo_sequence.PersonInfo<-root,PASS,EText,1,699.1265,6/9/2017 10:13,694,8077106
authors.name_addressStruct_phone.Name<-root,PASS,EText,2,1106.6289,6/9/2017 10:13,515,8048308
authors.name_city.Name<-root,PASS,EText,2,1085.1463,6/9/2017 10:13,515,8048308
authors.personinfo_sequence.Name<-root,PASS,EText,2,1114.4416,6/9/2017 10:14,515,8048308
0000000452.info.Code<-Carrier,PASS,EText,2,457.0239,6/9/2017 10:47,632,7895608
mvp-hydrogens.allproperties.Property5a<-Property5,PASS,EText,1,405.3797,6/9/2017 8:58,501,7832154
mvp-hydrogens.allproperties.RecordStruct<-root,PASS,EText,1,3296.1374,6/9/2017 8:26,621,7821699
mvp-hydrogens.synonyms.RecordStruct<-root,PASS,EText,1,3723.1313,6/9/2017 9:20,621,7821699
mvp-doug2.scales.T<-X,PASS,EText,1,106.3935,6/9/2017 10:01,448,7420672
schedule.template.Time<-root,PASS,EText,1,3123.1583,6/9/2017 8:17,1313,7391346
addresses.FullName<-root,PASS,EText,1,436.7155,6/9/2017 10:16,636,7332562
address.invalid_expected_regex.Name<-root,PASS,EText,1,392.3932,6/9/2017 10:16,636,7332562
address.name_addressStruct_phone.Name<-root,PASS,EText,1,403.9634,6/9/2017 10:16,636,7332562
address.name_bad_regex.Name<-root,PASS,EText,1,388.4098,6/9/2017 10:16,636,7332562
address.name_city_state.Name<-root,PASS,EText,1,393.9592,6/9/2017 10:16,636,7332562
address.personinfo_sequence.Name<-root,PASS,EText,1,394.3744,6/9/2017 10:16,636,7332562
mvp-keysight.packinfo.PackedSize<-Size,PASS,EText,1,244.5274,6/9/2017 8:26,407,7160664
countries.field3<-field2,PASS,EText,1,98.8604,6/9/2017 10:10,415,7160664
mvp-hydrogens.allproperties.Property5b<-Property5c,PASS,EText,1,980.8142,6/9/2017 8:57,542,7153356
mvp-hydrogens.allproperties.ModifiedDate<-Smiles,PASS,EText,1,1264.5194,6/9/2017 8:43,710,6959236
mvp-hydrogens.allproperties.ModifiedDate<-inChiKey,PASS,EText,1,1449.6443,6/9/2017 8:43,782,6959236
mvp-hydrogens.allproperties.ModifiedDate<-inChi,PASS,EText,1,1247.0451,6/9/2017 8:43,772,6959236
mvp-hydrogens.allproperties.ModifiedDate<-AmbiguousFlag,PASS,EText,1,1235.4137,6/9/2017 8:43,772,6959236
mvp-hydrogens.allproperties.ModifiedDate<-MolecularWeight,PASS,EText,1,723.582,6/9/2017 8:43,722,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Formula,PASS,EText,1,744.894,6/9/2017 8:43,738,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Type,PASS,EText,1,1009.0366,6/9/2017 8:43,714,6959236
mvp-hydrogens.allproperties.ModifiedDate<-SystematicName,PASS,EText,1,769.1093,6/9/2017 8:43,738,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Name,PASS,EText,1,784.519,6/9/2017 8:43,708,6959236
mvp-hydrogens.allproperties.ModifiedDate<-ObservedFormula,PASS,EText,1,760.6905,6/9/2017 8:43,708,6959236
mvp-hydrogens.allproperties.ModifiedDate<-MissingHeavyAtoms,PASS,EText,1,767.4223,6/9/2017 8:43,708,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Model,PASS,EText,1,731.5038,6/9/2017 8:43,710,6959236
mvp-hydrogens.allproperties.ModifiedDate<-ResidueNumber,PASS,EText,1,1023.0348,6/9/2017 8:43,708,6959236
mvp-hydrogens.allproperties.ModifiedDate<-ChainId,PASS,EText,1,751.7262,6/9/2017 8:43,708,6959236
mvp-hydrogens.allproperties.ModifiedDate<-PdbId,PASS,EText,1,844.2767,6/9/2017 8:43,712,6959236
mvp-hydrogens.allproperties.ModifiedDate<-ChemCompId,PASS,EText,1,739.5816,6/9/2017 8:43,712,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Instance,PASS,EText,1,824.2511,6/9/2017 8:44,712,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Property5,PASS,EText,1,944.8301,6/9/2017 8:44,712,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Property4,PASS,EText,1,1293.1973,6/9/2017 8:44,712,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Property3,PASS,EText,1,1223.68,6/9/2017 8:44,712,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Property2,PASS,EText,1,1223.3003,6/9/2017 8:44,712,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Property1,PASS,EText,1,1260.7316,6/9/2017 8:44,712,6959236
mvp-hydrogens.allproperties.ModifiedDate<-Record,PASS,EText,1,1614.5906,6/9/2017 8:44,710,6959236
mvp-hydrogens.allproperties.ModifiedDate<-RecordStruct,PASS,EText,1,1226.0136,6/9/2017 8:44,710,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Smiles,PASS,EText,1,1163.637,6/9/2017 9:36,710,6959236
mvp-hydrogens.synonyms.ModifiedDate<-inChiKey,PASS,EText,1,1179.4869,6/9/2017 9:36,782,6959236
mvp-hydrogens.synonyms.ModifiedDate<-inChi,PASS,EText,1,1288.6719,6/9/2017 9:36,772,6959236
mvp-hydrogens.synonyms.ModifiedDate<-AmbiguousFlag,PASS,EText,1,1074.7977,6/9/2017 9:36,772,6959236
mvp-hydrogens.synonyms.ModifiedDate<-MolecularWeight,PASS,EText,1,674.3274,6/9/2017 9:36,722,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Formula,PASS,EText,1,660.8076,6/9/2017 9:36,738,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Type,PASS,EText,1,674.4368,6/9/2017 9:36,714,6959236
mvp-hydrogens.synonyms.ModifiedDate<-SystematicName,PASS,EText,1,654.9678,6/9/2017 9:36,738,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Name,PASS,EText,1,938.3151,6/9/2017 9:36,708,6959236
mvp-hydrogens.synonyms.ModifiedDate<-ObservedFormula,PASS,EText,1,671.7429,6/9/2017 9:36,708,6959236
mvp-hydrogens.synonyms.ModifiedDate<-MissingHeavyAtoms,PASS,EText,1,692.4721,6/9/2017 9:36,708,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Model,PASS,EText,1,700.1379,6/9/2017 9:36,710,6959236
mvp-hydrogens.synonyms.ModifiedDate<-ResidueNumber,PASS,EText,1,670.8674,6/9/2017 9:36,708,6959236
mvp-hydrogens.synonyms.ModifiedDate<-ChainId,PASS,EText,1,726.2119,6/9/2017 9:36,708,6959236
mvp-hydrogens.synonyms.ModifiedDate<-PdbId,PASS,EText,1,701.4428,6/9/2017 9:36,712,6959236
mvp-hydrogens.synonyms.ModifiedDate<-ChemCompId,PASS,EText,1,875.3076,6/9/2017 9:37,712,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Instance,PASS,EText,1,727.9672,6/9/2017 9:37,712,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Property5,PASS,EText,1,870.557,6/9/2017 9:37,712,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Property4,PASS,EText,1,1000.4811,6/9/2017 9:37,712,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Property3,PASS,EText,1,1133.0218,6/9/2017 9:37,712,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Property2,PASS,EText,1,1434.054,6/9/2017 9:37,712,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Property1,PASS,EText,1,1096.5375,6/9/2017 9:37,712,6959236
mvp-hydrogens.synonyms.ModifiedDate<-Record,PASS,EText,1,1144.0716,6/9/2017 9:37,710,6959236
mvp-hydrogens.synonyms.ModifiedDate<-RecordStruct,PASS,EText,1,1101.6148,6/9/2017 9:37,710,6959236
mvp-hydrogens.allproperties.Property5<-root,PASS,EText,1,3272.3195,6/9/2017 8:57,846,6914232
mvp-hydrogens.synonyms.Property5<-root,PASS,EText,1,2936.2284,6/9/2017 9:48,846,6914232
amazon-chair.region0<-root,PASS,EText,1,2154.1887,6/9/2017 10:14,619,6852892
authors.name_addressStruct_phone.Zip<-State,PASS,EText,1,122.5278,6/9/2017 10:13,543,6651690
authors.personInfo.Zip<-State,PASS,EText,1,480.5302,6/9/2017 10:13,563,6651690
authors.personinfo_sequence.Zip<-State,PASS,EText,1,117.8941,6/9/2017 10:13,543,6651690
awk.Continent<-No2,PASS,EText,1,115.323,6/9/2017 10:12,528,6622424
awk.test.Continent<-No2,PASS,EText,1,125.7064,6/9/2017 10:12,528,6622424
techfest.Name<-root,PASS,EText,1,1321.8385,6/9/2017 8:16,670,6578352
techfest.test.Name<-root,PASS,EText,1,1329.9949,6/9/2017 8:16,670,6578352
mvp-doug.atoms.T<-Id,PASS,EText,1,115.4712,6/9/2017 10:01,430,6439440
mvp-doug.atoms2.T<-Id,PASS,EText,1,129.2533,6/9/2017 10:02,430,6439440
amazon-chair.field1<-root,PASS,EText,1,642.7201,6/9/2017 10:14,414,6286480
net-localgroup-administrators.domain_user.User<-DomainStruct,PASS,EText,2,289.2933,6/9/2017 8:23,299,6179020
mvp-hydrogens.allproperties.Property4c<-Property4,PASS,EText,1,466.3696,6/9/2017 9:01,426,5984400
mgx.field4<-field3,PASS,EText,1,143.1432,6/9/2017 10:03,490,5976380
mvp-netstat-a.allcolumns.Status<-root,PASS,EText,5,1768.4976,6/9/2017 8:25,1632,5845728
numbertext.field2<-field1,PASS,EText,1,105.2802,6/9/2017 8:20,398,5732640
pldi12-people.field5<-root,PASS,EText,2,887.8839,6/9/2017 8:19,706,5721048
DataFile.serverName.ServerName<-ServerNameStruct,PASS,EText,1,323.203,6/9/2017 10:09,418,5655194
pldi2014.keynote_session_paper.Session<-KeynoteStruct,PASS,EText,3,3795.9433,6/9/2017 8:19,1110,5598486
pldi2014.keynote_session_paper.Session<-root,PASS,EText,3,5497.3809,6/9/2017 8:19,964,5598486
namephone.field1<-root,PASS,EText,1,131.4178,6/9/2017 8:23,500,5571328
0000000234.info.Seats<-root,PASS,EText,1,544.7276,6/9/2017 10:53,574,5556328
namephone.field2<-root,PASS,EText,1,150.2531,6/9/2017 8:23,681,5512751
azure-fabric.bladeID.Record<-root,PASS,EText,1,1364.8788,6/9/2017 10:12,605,5369904
azure-fabric.filename.Record<-root,PASS,EText,1,1411.5714,6/9/2017 10:12,605,5369904
azure-fabric.record.Record<-root,PASS,EText,1,1337.7902,6/9/2017 10:12,605,5369904
mgx.region0<-root,PASS,EText,1,606.3117,6/9/2017 10:03,378,5152056
bankinfo_short.state_branch_addressStruct_amount.Street<-StateStruct,PASS,EText,2,672.5855,6/9/2017 10:11,785,5138306
bankinfo.region1<-region0,PASS,EText,2,849.1447,6/9/2017 10:12,805,5034950
bankinfo.region1<-root,PASS,EText,2,2973.777,6/9/2017 10:12,636,5034950
0000000053.info.Seats<-root,PASS,EText,1,521.3874,6/9/2017 10:57,874,4973985
bankinfo_short.state_branch_addressStruct_amount.Street<-root,PASS,EText,3,2219.9774,6/9/2017 10:11,713,4958116
darren.int_float_string_date_time_byte.String<-root,PASS,EText,2,594.3258,6/9/2017 10:10,469,4700312
namephone.field5<-field4,PASS,EText,1,128.6129,6/9/2017 8:23,573,4691080
namephone.field5<-field3,PASS,EText,1,128.8827,6/9/2017 8:23,573,4691080
mvp-hydrogens.allproperties.inChi<-root,PASS,EText,1,3597.8518,6/9/2017 8:30,1477,4645616
mvp-hydrogens.synonyms.inChi<-root,PASS,EText,1,3430.7414,6/9/2017 9:24,1477,4645616
addresses.SubPhone<-AreaCode,PASS,EText,1,136.2964,6/9/2017 10:15,672,4558620
bankinfo_complete.state_branch.Branch<-StateStruct,PASS,EText,2,547.7134,6/9/2017 10:12,322,4469712
mvp-doug.atoms.N6<-T,PASS,EText,1,92.9191,6/9/2017 10:01,336,4461108
mvp-doug.atoms2.N6<-T,PASS,EText,1,86.595,6/9/2017 10:01,336,4461108
address.name_addressStruct_phone.Phone<-root,PASS,EText,1,409.1059,6/9/2017 10:16,1411,4439232
address.personinfo_sequence.Phone<-root,PASS,EText,1,415.626,6/9/2017 10:16,1411,4439232
address-reversed.name_addressStruct_phone.Phone<-root,PASS,EText,1,374.0114,6/9/2017 10:16,1411,4439232
address-reversed.personinfo_sequence.Phone<-root,PASS,EText,1,391.9551,6/9/2017 10:17,1411,4439232
addresses.Address<-root,PASS,EText,1,713.7004,6/9/2017 10:15,1441,4413266
address.name_addressStruct_phone.Street<-root,PASS,EText,1,659.995,6/9/2017 10:16,1441,4413266
address.personinfo_sequence.Street<-root,PASS,EText,1,711.5169,6/9/2017 10:16,1441,4413266
mvp-hydrogens.allproperties.Instance<-root,PASS,EText,1,1995.0242,6/9/2017 8:55,784,4314858
mvp-hydrogens.synonyms.Instance<-root,PASS,EText,1,1903.4794,6/9/2017 9:46,784,4314858
mvp-doug.atoms.N6<-Id,PASS,EText,1,112.174,6/9/2017 10:01,514,4296264
mvp-doug.atoms2.N6<-Id,PASS,EText,1,125.4915,6/9/2017 10:01,514,4296264
mvp-hydrogens.allproperties.Property5a<-Property5aStruct,PASS,EText,1,139.1693,6/9/2017 8:58,192,4271138
mvp-keysight.packinfo.Offset<-Sha1,PASS,EText,2,598.0987,6/9/2017 8:26,318,4214508
bankinfo_complete.state_branch.Branch<-root,PASS,EText,3,6193.5569,6/9/2017 10:12,358,4184112
mgx.field4<-root,PASS,EText,1,445.5021,6/9/2017 10:03,362,4042110
mvp-hydrogens.allproperties.Property5a<-Property5b,PASS,EText,1,685.8485,6/9/2017 8:58,402,4038032
realmadrid-1213.all.Match<-root,PASS,EText,3,5372.4717,6/9/2017 8:18,898,4006405
cbsd-dpm-registry.record.Record<-root,PASS,EText,1,671.4178,6/9/2017 10:11,1026,3960720
mvp-doug.atoms.N6<-E,PASS,EText,1,110.7794,6/9/2017 10:01,434,3884136
mvp-doug.atoms2.N6<-E,PASS,EText,1,110.8142,6/9/2017 10:01,434,3884136
amazon-chair.field5<-root,PASS,EText,2,2775.5103,6/9/2017 10:15,513,3709370
samba-log.record.Property1<-Property1Struct,PASS,EText,2,3795.0133,6/9/2017 8:18,818,3701322
samba-log.record.Property1<-root,PASS,EText,2,3542.9375,6/9/2017 8:18,818,3701322
instruments.field8<-root,PASS,EText,1,795.4685,6/9/2017 10:04,333,3696161
mvp-hydrogens.allproperties.Property4b<-Property4,PASS,EText,5,9521.406,6/9/2017 9:01,376,3687844
countries.field2<-root,PASS,EText,4,2959.6095,6/9/2017 10:10,420,3600708
0000000452.info.Flight<-root,PASS,EText,1,776.2689,6/9/2017 10:47,481,3472674
mvp-hydrogens.allproperties.PdbId<-Smiles,PASS,EText,1,1220.226,6/9/2017 8:53,667,3440668
mvp-hydrogens.allproperties.PdbId<-inChiKey,PASS,EText,1,1231.0115,6/9/2017 8:53,739,3440668
mvp-hydrogens.allproperties.PdbId<-inChi,PASS,EText,1,1373.9822,6/9/2017 8:53,735,3440668
mvp-hydrogens.allproperties.PdbId<-AmbiguousFlag,PASS,EText,1,1153.141,6/9/2017 8:53,735,3440668
mvp-hydrogens.allproperties.PdbId<-ModifiedDate,PASS,EText,1,1075.2852,6/9/2017 8:53,735,3440668
mvp-hydrogens.allproperties.PdbId<-MolecularWeight,PASS,EText,1,1094.0727,6/9/2017 8:53,731,3440668
mvp-hydrogens.allproperties.PdbId<-Formula,PASS,EText,1,1074.3102,6/9/2017 8:53,731,3440668
mvp-hydrogens.allproperties.PdbId<-Type,PASS,EText,1,1471.6788,6/9/2017 8:53,731,3440668
mvp-hydrogens.allproperties.PdbId<-SystematicName,PASS,EText,1,1006.9412,6/9/2017 8:53,731,3440668
mvp-hydrogens.allproperties.PdbId<-Name,PASS,EText,1,984.559,6/9/2017 8:53,727,3440668
mvp-hydrogens.allproperties.PdbId<-ObservedFormula,PASS,EText,1,938.903,6/9/2017 8:53,723,3440668
mvp-hydrogens.allproperties.PdbId<-MissingHeavyAtoms,PASS,EText,1,1019.4946,6/9/2017 8:53,723,3440668
mvp-hydrogens.allproperties.PdbId<-Model,PASS,EText,1,1156.0854,6/9/2017 8:53,723,3440668
mvp-hydrogens.allproperties.PdbId<-ResidueNumber,PASS,EText,1,993.3542,6/9/2017 8:53,735,3440668
mvp-hydrogens.allproperties.PdbId<-ChainId,PASS,EText,1,898.9662,6/9/2017 8:53,731,3440668
mvp-hydrogens.allproperties.PdbId<-ChemCompId,PASS,EText,1,679.6955,6/9/2017 8:53,677,3440668
mvp-hydrogens.allproperties.PdbId<-Instance,PASS,EText,1,722.752,6/9/2017 8:53,663,3440668
mvp-hydrogens.allproperties.PdbId<-Property5,PASS,EText,1,923.3044,6/9/2017 8:53,671,3440668
mvp-hydrogens.allproperties.PdbId<-Property4,PASS,EText,1,1601.2213,6/9/2017 8:53,673,3440668
mvp-hydrogens.allproperties.PdbId<-Property3,PASS,EText,1,1176.4892,6/9/2017 8:53,673,3440668
mvp-hydrogens.allproperties.PdbId<-Property2,PASS,EText,1,1276.8133,6/9/2017 8:53,673,3440668
mvp-hydrogens.allproperties.PdbId<-Property1,PASS,EText,1,1200.6953,6/9/2017 8:53,673,3440668
mvp-hydrogens.allproperties.PdbId<-Record,PASS,EText,1,1433.875,6/9/2017 8:53,667,3440668
mvp-hydrogens.allproperties.PdbId<-RecordStruct,PASS,EText,1,1204.9486,6/9/2017 8:53,667,3440668
mvp-hydrogens.synonyms.PdbId<-Smiles,PASS,EText,1,996.6961,6/9/2017 9:44,667,3440668
mvp-hydrogens.synonyms.PdbId<-inChiKey,PASS,EText,1,994.2597,6/9/2017 9:44,739,3440668
mvp-hydrogens.synonyms.PdbId<-inChi,PASS,EText,1,1194.709,6/9/2017 9:44,735,3440668
